Usuario,ID del tweet,Contenido
JERobledo,1715804282476286387,"Con toda seguridad les puedo decir que llego a la Alcaldía de Bogotá con experiencia, conocimientos y el mejor plan de gobierno"
JERobledo,1715873424067666212,¡Este 🗓️29 de octubre tendremos segunda vuelta! así que voten tranquilos  y a conciencia por el candidato que más les llame la atención.
JERobledo,1715851641511907816,RT @#EnMedios
JERobledo,1715839974094893318,#EnMedios
JERobledo,1715767047399870945,"RT @Estamos muy felices del respeto, respaldo y cariño que hemos recibido en las calles, con su ayuda pasaremos a la segunda vuelta por la Alcaldía de Bogotá. ¡Vamos subiendo porque estamos haciendo las cosas bien!"
JERobledo,1714088259318411511,"Estamos muy felices del respeto, respaldo y cariño que hemos recibido en las calles, con su ayuda pasaremos a la segunda vuelta por la Alcaldía de Bogotá. ¡Vamos subiendo porque estamos haciendo las cosas bien!"
JERobledo,1715503353487102370,"¡Estamos en la recta final! Un agradecimiento muy especial a @Leonidasgomezg exsenador y diputado de Santander por su respaldo y apoyo a mi plan de gobierno, y a todos los Santadereanos residentes en Bogotá les puedo decir que con toda transparencia y seguridad les cumpliré con lo que he prometido en mi camino a la Alcaldía de Bogotá."
JERobledo,1715502784143867955,RT @AlbaLuzPinilla: @dignidad_col @gustavotrianasu @JERobledo @sergio_fajardo @JenniferPedraz
JERobledo,1715498111450185885,@dignidad_col @gustavotrianasu @JERobledo @sergio_fajardo @JenniferPedraz
JERobledo,1715495181217132767,"Juan Carlos es el sobrino de mi papá. Si, ninguna familia quiere lidiar con el karma del secuestro. Si pueden ayudarme a difundir, se los agradezco. Y también, en nombre de sus padres y allegados hemos recibido todo el apoyo que se puede desear, en la búsqueda de la paz. Gracias! https://t.co/hoIXeC7aHw"
JERobledo,1715475850441699657,RT @EnriqueDazaG: 📌 Votemos por @JERobledo a la alcaldía para una mejor #Bogota. https://t.co/MiEVotJi0d
JERobledo,1715349103821955214,📌 Votemos por @JERobledo a la alcaldía para una mejor #Bogota. https://t.co/MiEVotJi0d
JERobledo,1715475636423217548,"El 100% del progreso de la humanidad está montado en la tecnología, en la creación de riqueza."
JERobledo,1715473939781025971,"RT @Mi decisión de vida fue luchar por transformar a Colombia, y ahora: luchar por transformar a Bogotá. 💜"
JERobledo,1715036836295295426,"Mi decisión de vida fue luchar por transformar a Colombia, y ahora: luchar por transformar a Bogotá. 💜"
JERobledo,1715473046696304979,"RT @Es un honor estar al lado de @JERobledo apoyándolo para q sea alcalde de Bogotá, con la mejor hoja de vida de todos los candidatos y @mjsarmientoa al Concejo, un concejal probado, voceros de los trabajadores, no de ahora sino de siempre."
JERobledo,1715410970690871409,"Es un honor estar al lado de @JERobledo apoyándolo para q sea alcalde de Bogotá, con la mejor hoja de vida de todos los candidatos y @mjsarmientoa al Concejo, un concejal probado, voceros de los trabajadores, no de ahora sino de siempre."
JERobledo,1716150922009551314,SE ACABA EL TIEMPO PARA BOGOTÁ
JERobledo,1716088471230570580,"Que Bolívar puede ganar en 2a. vuelta, @rudolf_hommes, puede servirle de coco para arrearle unos votos Galán, pero es carreta pura."
